id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,parent_categories,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
hXgC94iwgH1PB_IDarglJQ,pizza-hut-lake-elsinore-2,Pizza Hut,https://s3-media3.fl.yelpcdn.com/bphoto/P-kpBH96tRts3OKFucA0ng/o.jpg,False,https://www.yelp.com/biz/pizza-hut-lake-elsinore-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,117,"pizza, hotdogs, chicken_wings",1.5,['delivery'],$,+19516746825,(951) 674-6825,5859.982199075201,,33.6586232,-117.296818102007,31736 Casino Dr,,,Lake Elsinore,92530,US,CA,"['31736 Casino Dr', 'Lake Elsinore, CA 92530']"
PF2CHTcqeoUKMTLggKgiBQ,chocolate-bash-tustin,Chocolate Bash,https://s3-media2.fl.yelpcdn.com/bphoto/Pgu1_E-mrp2EC_bL6UaQ4w/o.jpg,False,https://www.yelp.com/biz/chocolate-bash-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,445,"coffee, waffles, creperies",4.0,"['delivery', 'pickup']",$$,+18556062274,(855) 606-2274,3505.5154341198763,,33.73565,-117.82491,14099 Newport Ave,,,Tustin,92780,US,CA,"['14099 Newport Ave', 'Tustin, CA 92780']"
YT0Ht_-wprjcAoGP1q9nGw,istanbul-grill-california-fountain-valley-2,Istanbul Grill California,https://s3-media4.fl.yelpcdn.com/bphoto/NLDFgwo882je-TUE19OKGA/o.jpg,False,https://www.yelp.com/biz/istanbul-grill-california-fountain-valley-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2186,"turkish, halal, mediterranean",4.5,['pickup'],$$,+17144301434,(714) 430-1434,14174.713103295187,,33.7016274,-117.9342614,18010 Newhope St,Ste D,,Fountain Valley,92708,US,CA,"['18010 Newhope St', 'Ste D', 'Fountain Valley, CA 92708']"
Qt5ZzKOCbOvf0RIEeJuryA,mil-jugos-santa-ana,Mil Jugos,https://s3-media2.fl.yelpcdn.com/bphoto/i9xS-4QcwcwwwdwHyJnvmg/o.jpg,False,https://www.yelp.com/biz/mil-jugos-santa-ana?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1201,"venezuelan, empanadas",4.0,['delivery'],$$,+17148364601,(714) 836-4601,7783.125244308959,,33.748884,-117.870212,320 W 5th St,,,Santa Ana,92701,US,CA,"['320 W 5th St', 'Santa Ana, CA 92701']"
dIzaU4lD0VvQMJNqC7CwOw,chick-fil-a-irvine,Chick-fil-A,https://s3-media2.fl.yelpcdn.com/bphoto/R8y3MYYDEZl9w5Rrhf2bOg/o.jpg,False,https://www.yelp.com/biz/chick-fil-a-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,617,"hotdogs, chickenshop",3.5,['delivery'],$,+17147309100,(714) 730-9100,1330.0955423387863,,33.7255355,-117.7886821,13490 Jamboree Rd,,,Irvine,92602,US,CA,"['13490 Jamboree Rd', 'Irvine, CA 92602']"
4LdfyCwZOrP3OSpyfjrtFg,class-302-tea-cafe-irvine-3,Class 302 Tea Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/TSdGXYSwAZF-DhLkTCe0cw/o.jpg,False,https://www.yelp.com/biz/class-302-tea-cafe-irvine-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1041,"cafes, taiwanese",3.0,['delivery'],$,+17143891177,(714) 389-1177,1078.1322405267572,,33.7277612256989,-117.786316974672,13252 Jamboree Rd,,,Irvine,92602,US,CA,"['13252 Jamboree Rd', 'Irvine, CA 92602']"
cFF0sJ1clPN-gfs1ddpo1w,miyabi-shabu-and-grill-irvine,Miyabi Shabu and Grill,https://s3-media2.fl.yelpcdn.com/bphoto/CRG2c8JBpxRhFuI5rR5z2Q/o.jpg,False,https://www.yelp.com/biz/miyabi-shabu-and-grill-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1008,"hotpot, japanese, bbq",4.0,"['pickup', 'delivery']",$$,+19495510200,(949) 551-0200,6325.183427603024,,33.680972,-117.77883,15435 Jeffrey Rd,Ste 119,,Irvine,92618,US,CA,"['15435 Jeffrey Rd', 'Ste 119', 'Irvine, CA 92618']"
4Loo2VFJCl_LzedcmhypOQ,seasons-52-costa-mesa-2,Seasons 52,https://s3-media4.fl.yelpcdn.com/bphoto/ZqVfRYaqceHOk0vB_KVFYg/o.jpg,False,https://www.yelp.com/biz/seasons-52-costa-mesa-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2782,"newamerican, wine_bars, seafood",4.0,[],$$,+17144375252,(714) 437-5252,10707.01931646669,,33.689777,-117.887759,3333 Bristol St,Ste 2802,,Costa Mesa,92626,US,CA,"['3333 Bristol St', 'Ste 2802', 'Costa Mesa, CA 92626']"
o_DuM5-WUH2V8QYTYtC7PA,the-capital-grille-costa-mesa-2,The Capital Grille,https://s3-media1.fl.yelpcdn.com/bphoto/qlRA6lGmic8rPcbQ6sBENA/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-costa-mesa-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1905,"steak, wine_bars, seafood",4.5,[],$$$,+17144321140,(714) 432-1140,10700.015401919392,,33.6898877679721,-117.887747703041,3333 Bristol St,,,Costa Mesa,92626,US,CA,"['3333 Bristol St', 'Costa Mesa, CA 92626']"
rsv0hBg2aFEHn-TTq1e_Jg,loving-hut-orange-4,Loving Hut,https://s3-media2.fl.yelpcdn.com/bphoto/i4_UyRe_-o0IYEFQ6DV8wA/o.jpg,False,https://www.yelp.com/biz/loving-hut-orange-4?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,791,"soup, vegan, burgers",4.5,"['delivery', 'pickup']",$$,+17144640544,(714) 464-0544,6928.74212127012,,33.7853915,-117.8356051,237 S Tustin St,,,Orange,92866,US,CA,"['237 S Tustin St', 'Orange, CA 92866']"
PjITJPDki1b_V-UZjgWY1A,coffee-tomo-irvine-5,Coffee Tomo,https://s3-media2.fl.yelpcdn.com/bphoto/LF60X5Xj1mw5KYQjZquKUg/o.jpg,False,https://www.yelp.com/biz/coffee-tomo-irvine-5?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,545,"coffee, pretzels, bagels",4.0,['delivery'],$$,+17143373650,(714) 337-3650,4795.660278025925,,33.6954839927507,-117.799222862252,15333 Culver Dr,Ste 450,,Irvine,92604,US,CA,"['15333 Culver Dr', 'Ste 450', 'Irvine, CA 92604']"
V8KXkj4sDhRlS5G6z8-79g,fukada-irvine,Fukada,https://s3-media3.fl.yelpcdn.com/bphoto/f3jYcpqI_XCrmH0fAPdhhg/o.jpg,False,https://www.yelp.com/biz/fukada-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2706,"noodles, japanese",4.0,['delivery'],$$,+19493410111,(949) 341-0111,11147.014906795317,,33.6441211395679,-117.743128531307,8683 Irvine Center Dr,,,Irvine,92618,US,CA,"['8683 Irvine Center Dr', 'Irvine, CA 92618']"
Xo9gKql3lRZc2iRQcRwPtQ,the-donuttery-huntington-beach,The Donuttery,https://s3-media2.fl.yelpcdn.com/bphoto/dNBilkWxN1R0ypkQJ8mRKw/o.jpg,False,https://www.yelp.com/biz/the-donuttery-huntington-beach?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,4004,"donuts, sandwiches, coffee",4.5,['delivery'],$,+17148477000,(714) 847-7000,18888.717080918766,,33.7094609,-117.9886211,17420 Beach Blvd,,,Huntington Beach,92647,US,CA,"['17420 Beach Blvd', 'Huntington Beach, CA 92647']"
tnoEqB-Rbrrb_AJKHb80xg,nova-kitchen-and-bar-garden-grove,Nova Kitchen & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/O6HnA7mfKDUNjlwl4dOSag/o.jpg,False,https://www.yelp.com/biz/nova-kitchen-and-bar-garden-grove?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2240,"asianfusion, sushi",4.5,"['delivery', 'pickup']",,+17146960888,(714) 696-0888,13350.80154489936,,33.78911,-117.9175,12361 Chapman Ave,,,Garden Grove,92840,US,CA,"['12361 Chapman Ave', 'Garden Grove, CA 92840']"
H0eQSsPSEyh8--KaU3x3Dw,shik-do-rak-irvine,Shik Do Rak,https://s3-media3.fl.yelpcdn.com/bphoto/EUQ1baRtEBCTL3tkXLjo3A/o.jpg,False,https://www.yelp.com/biz/shik-do-rak-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1587,"korean, bbq",3.5,"['pickup', 'delivery']",$$,+19496537668,(949) 653-7668,5688.553825819513,,33.68806,-117.77158,14805 Jeffrey Rd,Ste H,,Irvine,92618,US,CA,"['14805 Jeffrey Rd', 'Ste H', 'Irvine, CA 92618']"
K63cWB2cCn2O8qfMHBaopg,natrajs-tandoori-irvine-north-irvine,Natraj's Tandoori - Irvine North,https://s3-media2.fl.yelpcdn.com/bphoto/cQ77-A_yR2qesdJT8VF3RA/o.jpg,False,https://www.yelp.com/biz/natrajs-tandoori-irvine-north-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,479,indpak,3.5,"['pickup', 'delivery']",$$,+17146650400,(714) 665-0400,1071.1144268492374,,33.7278075635997,-117.786663275531,13246 Jamboree Rd,,,Irvine,92602,US,CA,"['13246 Jamboree Rd', 'Irvine, CA 92602']"
SYkefY6dTtIHV_BNvDoMQQ,panini-kabob-grill-santa-ana-santa-ana,Panini Kabob Grill - Santa Ana,https://s3-media4.fl.yelpcdn.com/bphoto/96KhW6AoDH-BwIoFtkQwqg/o.jpg,False,https://www.yelp.com/biz/panini-kabob-grill-santa-ana-santa-ana?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1193,mediterranean,4.5,"['pickup', 'delivery']",$$,+17149731000,(714) 973-1000,8570.110660572522,,33.77415,-117.868675,2800 N Main St,,Main Place Mall,Santa Ana,92705,US,CA,"['2800 N Main St', 'Main Place Mall', 'Santa Ana, CA 92705']"
w_eepNeLPC99GQdHjmOs3A,sals-tacos-a-la-mexicana-santa-ana-3,Sal's Tacos A La Mexicana,https://s3-media1.fl.yelpcdn.com/bphoto/UB7ZkEehpiNf12uBjEVyTg/o.jpg,False,https://www.yelp.com/biz/sals-tacos-a-la-mexicana-santa-ana-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,345,"hotdogs, beerbar, tacos",4.5,"['pickup', 'delivery']",$,+16572475427,(657) 247-5427,5745.448535795576,,33.7702785071274,-117.835142388361,2431 N Tustin Ave,Ste D,,Santa Ana,92705,US,CA,"['2431 N Tustin Ave', 'Ste D', 'Santa Ana, CA 92705']"
tmyQA2CKetXdFZwBa8X7Vg,yogis-teriyaki-house-tustin,Yogis Teriyaki House,https://s3-media2.fl.yelpcdn.com/bphoto/A01GC1AsNa2G3lyc-koxjw/o.jpg,False,https://www.yelp.com/biz/yogis-teriyaki-house-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,266,japanese,4.0,['delivery'],$,+17147318876,(714) 731-8876,2415.069395651206,,33.7473822035914,-117.810386872291,1108 Irvine Blvd,,,Tustin,92780,US,CA,"['1108 Irvine Blvd', 'Tustin, CA 92780']"
yIfW5mxcuejRPXmQZ9edKA,lucilles-smokehouse-bar-b-que-tustin-3,Lucille's Smokehouse Bar-B-Que,https://s3-media4.fl.yelpcdn.com/bphoto/CesN41CrKjcbSTIMJfW9HQ/o.jpg,False,https://www.yelp.com/biz/lucilles-smokehouse-bar-b-que-tustin-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1567,"southern, smokehouse, bbq",3.5,"['delivery', 'pickup']",$$,+17142591227,(714) 259-1227,5644.871990294859,,33.6985829536681,-117.826459407806,2550 Park Ave,,The District At Tustin Legacy,Tustin,92782,US,CA,"['2550 Park Ave', 'The District At Tustin Legacy', 'Tustin, CA 92782']"
8L5pyJaOfSHsYKdQSnad6g,seabirds-kitchen-costa-mesa-4,Seabirds Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/wgn6sh98bV60nAWfwkegkQ/o.jpg,False,https://www.yelp.com/biz/seabirds-kitchen-costa-mesa-4?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1846,"vegan, breakfast_brunch, salad",4.5,"['pickup', 'delivery']",$$,+17145492584,(714) 549-2584,11340.018176513693,,33.67745563187744,-117.88632343909632,2930 Bristol St,,,Costa Mesa,92626,US,CA,"['2930 Bristol St', 'Costa Mesa, CA 92626']"
3hQ_otSD_cvIR9KVIzKS6Q,marucas-mexican-kitchen-tustin,Maruca's Mexican Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/GAp5rKJBTN0sMjDS0a3SLA/o.jpg,False,https://www.yelp.com/biz/marucas-mexican-kitchen-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,264,mexican,4.0,"['delivery', 'pickup']",$,+16572125828,(657) 212-5828,3557.7428485333703,,33.7462852896449,-117.824144884344,137 W First St,Ste A,,Tustin,92780,US,CA,"['137 W First St', 'Ste A', 'Tustin, CA 92780']"
LA0khlvyoGVuoqYXctpQMw,meizhou-dongpo-irvine,Meizhou Dongpo,https://s3-media4.fl.yelpcdn.com/bphoto/4Fg9Gr5WH5slDf5zsico9Q/o.jpg,False,https://www.yelp.com/biz/meizhou-dongpo-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,692,"seafood, asianfusion, szechuan",4.0,"['pickup', 'delivery']",$$$,+19494335686,(949) 433-5686,4871.120096678393,,33.694655,-117.798529,15363 Culver Dr,,,Irvine,92604,US,CA,"['15363 Culver Dr', 'Irvine, CA 92604']"
OaOwvFP96iVqIDMPSKiPzw,snooze-an-a-m-eatery-orange-2,"Snooze, an A.M. Eatery",https://s3-media1.fl.yelpcdn.com/bphoto/rjMFEBFoSTsTsLOeb9JJHA/o.jpg,False,https://www.yelp.com/biz/snooze-an-a-m-eatery-orange-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1045,"sandwiches, tradamerican, breakfast_brunch",4.5,['delivery'],$$,+16572841850,(657) 284-1850,8400.246643967197,,33.787623597813344,-117.85508501940932,240 W Chapman Ave,Ste 101,,Orange,92866,US,CA,"['240 W Chapman Ave', 'Ste 101', 'Orange, CA 92866']"
VqhLWJy_B56VToMdLzvMBA,felix-continental-café-orange-2,Felix Continental Café,https://s3-media3.fl.yelpcdn.com/bphoto/u9DcQL-0P_QVrNFM3WKnkQ/o.jpg,False,https://www.yelp.com/biz/felix-continental-caf%C3%A9-orange-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1957,"spanish, cuban",4.0,"['pickup', 'delivery']",$$,+17146335842,(714) 633-5842,8278.34337407367,,33.7874589017021,-117.853490413923,36 Plaza Sq,,,Orange,92866,US,CA,"['36 Plaza Sq', 'Orange, CA 92866']"
rKTwGa8-tKTmqDGvlm2gpg,benjies-ny-deli-santa-ana-2,Benjies NY Deli,https://s3-media1.fl.yelpcdn.com/bphoto/VczNUhE93z4xDunyHqlA5A/o.jpg,False,https://www.yelp.com/biz/benjies-ny-deli-santa-ana-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,731,delis,4.0,"['delivery', 'pickup']",$$,+17145416263,(714) 541-6263,5227.344287810083,,33.7622,-117.83549,1828 N Tustin Ave,,,Santa Ana,92705,US,CA,"['1828 N Tustin Ave', 'Santa Ana, CA 92705']"
MThM3O8FZboYQwvjh7QA-w,pizza-shack-tustin-tustin,Pizza Shack Tustin,https://s3-media3.fl.yelpcdn.com/bphoto/ooHTyEq-01xEoEn8d3GSZA/o.jpg,False,https://www.yelp.com/biz/pizza-shack-tustin-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,352,pizza,4.0,['delivery'],$,+17148327270,(714) 832-7270,2919.7499498309326,,33.73159,-117.81823,14201 Red Hill Ave,,,Tustin,92780,US,CA,"['14201 Red Hill Ave', 'Tustin, CA 92780']"
X9NjtvRYLS_QQPT4D2bcmg,chapter-one-the-modern-local-santa-ana,Chapter One: the modern local,https://s3-media3.fl.yelpcdn.com/bphoto/RMtWZakeOxRsrq-Ixt-LBg/o.jpg,False,https://www.yelp.com/biz/chapter-one-the-modern-local-santa-ana?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2413,"bars, tapasmallplates, breakfast_brunch",3.5,"['delivery', 'pickup']",$$,+17143522225,(714) 352-2225,7681.612229084146,,33.747029906236,-117.86944180727,227 N Broadway,,,Santa Ana,92701,US,CA,"['227 N Broadway', 'Santa Ana, CA 92701']"
R-CXp_1tCUiGEC2u9JD-sQ,mix-mix-kitchen-bar-santa-ana,Mix Mix Kitchen Bar,https://s3-media4.fl.yelpcdn.com/bphoto/j_-pBNNFUzgg7VCohiHGCA/o.jpg,False,https://www.yelp.com/biz/mix-mix-kitchen-bar-santa-ana?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,604,"cocktailbars, newamerican, tapasmallplates",4.5,"['delivery', 'restaurant_reservation']",$$,+17148365158,(714) 836-5158,7532.398118220541,,33.74733,-117.8679,300 N Main St,,,Santa Ana,92701,US,CA,"['300 N Main St', 'Santa Ana, CA 92701']"
xGsUnzPfVA57jp9BWOQkqA,zovs-irvine-irvine,Zov's Irvine,https://s3-media3.fl.yelpcdn.com/bphoto/W2k01p7kg4X7-YJCO2iSQw/o.jpg,False,https://www.yelp.com/biz/zovs-irvine-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,547,"newamerican, breakfast_brunch, mediterranean",3.5,['delivery'],$$,+17147349687,(714) 734-9687,2505.661226592484,,33.734601,-117.760288,3915 Portola Pkwy,,,Irvine,92602,US,CA,"['3915 Portola Pkwy', 'Irvine, CA 92602']"
zXHKQTRHYs1uoWYL7-S4dQ,ruths-chris-steak-house-irvine-2,Ruth's Chris Steak House,https://s3-media1.fl.yelpcdn.com/bphoto/iOeKYtS2hiNGo30KpfBUXg/o.jpg,False,https://www.yelp.com/biz/ruths-chris-steak-house-irvine-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1696,"steak, wine_bars, seafood",4.0,[],$$$,+19492528848,(949) 252-8848,9090.279476607442,,33.671769352322,-117.845711183936,2961 Michelson Dr,"Ste A, Bldg 10",,Irvine,92612,US,CA,"['2961 Michelson Dr', 'Ste A, Bldg 10', 'Irvine, CA 92612']"
dFhNzBpLQDXxTZjuov8cnw,joes-italian-ice-anaheim,Joe's Italian Ice,https://s3-media1.fl.yelpcdn.com/bphoto/YL8hu1knen7x_SzMNqJ8qw/o.jpg,False,https://www.yelp.com/biz/joes-italian-ice-anaheim?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2081,icecream,4.5,"['delivery', 'pickup']",$,+17147032100,(714) 703-2100,13363.948050578005,,33.7927899,-117.91553,2201 S Harbor Blvd,,,Anaheim,92802,US,CA,"['2201 S Harbor Blvd', 'Anaheim, CA 92802']"
hrGdhXmRjZxfdVuJswNvSQ,the-ranch-restaurant-anaheim-3,The Ranch Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/Zuc9kkoQ2MUVbkLAJ9jg8Q/o.jpg,False,https://www.yelp.com/biz/the-ranch-restaurant-anaheim-3?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,2800,"steak, newamerican, venues",4.5,[],$$$$,+17148174200,(714) 817-4200,13607.273345700609,,33.81859,-117.897359,1025 E Ball Rd,,,Anaheim,92805,US,CA,"['1025 E Ball Rd', 'Anaheim, CA 92805']"
Kmr0IVadqrZvRyOOIJt8hQ,wursthaus-santa-ana,Wursthaus,https://s3-media3.fl.yelpcdn.com/bphoto/cLPAzXbaP_OxIR6yBIpKWQ/o.jpg,False,https://www.yelp.com/biz/wursthaus-santa-ana?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,782,"pretzels, hotdog, pubs",4.5,"['pickup', 'delivery']",$$,+17147604333,(714) 760-4333,7261.074770629274,,33.7480691936927,-117.864650920763,305 E 4th St,Ste 106,,Santa Ana,92701,US,CA,"['305 E 4th St', 'Ste 106', 'Santa Ana, CA 92701']"
4W-qE1rQPCYPyil18t8AEg,anjin-costa-mesa,Anjin,https://s3-media3.fl.yelpcdn.com/bphoto/SnqGawPO8bb7RX5_8ExubA/o.jpg,False,https://www.yelp.com/biz/anjin-costa-mesa?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,1672,"japanese, bbq",4.5,['delivery'],$$,+17149796700,(714) 979-6700,11085.102087517671,,33.681823263893726,-117.88663505767012,3033 Bristol St,Ste N,,Costa Mesa,92626,US,CA,"['3033 Bristol St', 'Ste N', 'Costa Mesa, CA 92626']"
fMfikHYD9FbFe5LOfOoi1A,just-this-cafe-tustin,Just This Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/jd6XJ6fYYxLPxSSItNQ7nw/o.jpg,False,https://www.yelp.com/biz/just-this-cafe-tustin?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,388,"mideastern, salad, mediterranean",4.0,['delivery'],$,+17145050713,(714) 505-0713,2843.4364831669714,,33.7324955663655,-117.817341626984,14145 Red Hill Ave,,,Tustin,92780,US,CA,"['14145 Red Hill Ave', 'Tustin, CA 92780']"
z_AC2SilHh2XYBtxup_uAw,burger-boss-tustin-2,Burger Boss,https://s3-media2.fl.yelpcdn.com/bphoto/r3J-za5vKmLzVtjGhWDrGw/o.jpg,False,https://www.yelp.com/biz/burger-boss-tustin-2?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,413,burgers,4.0,"['pickup', 'delivery']",$$,+16572453080,(657) 245-3080,4037.239571817058,,33.71161,-117.81786,15080 Kensington Park Dr,,,Tustin,92782,US,CA,"['15080 Kensington Park Dr', 'Tustin, CA 92782']"
FTi1BCZCU_AZleeN4ynLmg,assal-pastry-irvine,Assal Pastry,https://s3-media2.fl.yelpcdn.com/bphoto/wfM_U8smjDIO-h2DPbj54g/o.jpg,False,https://www.yelp.com/biz/assal-pastry-irvine?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,371,"cupcakes, bakeries",4.0,[],$$,+19497333262,(949) 733-3262,3330.7784287732557,,33.7077542452747,-117.78227879364,14130 Culver Dr,Ste H1,,Irvine,92604,US,CA,"['14130 Culver Dr', 'Ste H1', 'Irvine, CA 92604']"
Zl3XRhk8kjReZ5K3FYZV4A,sunmerry-bakery-irvine-5,Sunmerry Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/3eh5KmFRtSHX2nG6ZrSfpw/o.jpg,False,https://www.yelp.com/biz/sunmerry-bakery-irvine-5?adjust_creative=MmLrhxyBCAYTo9x73GGJtA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MmLrhxyBCAYTo9x73GGJtA,612,"coffee, desserts, bakeries",4.0,"['delivery', 'pickup']",$,+19493988066,(949) 398-8066,5688.553825819513,,33.68806,-117.77158,14805 Jeffrey Rd,Ste E,,Irvine,92618,US,CA,"['14805 Jeffrey Rd', 'Ste E', 'Irvine, CA 92618']"
