Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Kit Type,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
studio wall spotlight,,White,NA,NA,NA,No,No,No,NA,None,2300,575,Black,White,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_0_0,0_0,7190,dZEmxTttRksH6RNr3
studio wall spotlight,,Yellow,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Yellow,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_1_0,1_0,7190,esq6DpHWC3sSyuCZ8
studio wall spotlight,,Orange,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Orange,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_2_0,2_0,7190,eaXb34akv5n9cPgc4
studio wall spotlight,,Red,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Red,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_3_0,3_0,7190,FJHXYbC7vT8ouWau7
studio wall spotlight,,Pink,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Pink,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_4_0,4_0,7190,HQvbfkjjHQkHqiE8q
studio wall spotlight,,Purple,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Purple,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_5_0,5_0,7190,2ajbEp8rxFpuwDXGS
studio wall spotlight,,Blue,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Blue,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_6_0,6_0,7190,zkMtS2fshTnxmFRHx
studio wall spotlight,,Green,NA,NA,NA,No,No,No,NA,None,2300,575,Black,Green,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,concert,None,None,Lighting,Yes,Lamp,No,Spotlight,No,For sale,1.0.0,Yes,FtrLampSpotWall_Remake_7_0,7_0,7190,XFQsTNW6NfWDPp4kD
study poster,,Alphabet,NA,NA,NA,No,No,No,NA,None,640,160,Red,Colorful,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrStudyposter_Remake_0_0,0_0,3584,eqDMnWHyBDS7S9uAg
study poster,,Multiplication tables,NA,NA,NA,No,No,No,NA,None,640,160,Aqua,Colorful,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrStudyposter_Remake_1_0,1_0,3584,mnXbHGP24sw8qumWP
study poster,,Periodic table,NA,NA,NA,No,No,No,NA,None,640,160,White,Black,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrStudyposter_Remake_2_0,2_0,3584,rPp3dMLX9ieBg3cz4
study poster,,Constellations,NA,NA,NA,No,No,No,NA,None,640,160,Black,Black,NA,NA,2x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,school,None,study,None,No,Study,No,No lighting,No,For sale,1.0.0,Yes,FtrStudyposter_Remake_3_0,3_0,3584,Z5Hq3QpNzSEydKq42
surveillance camera,,NA,NA,NA,NA,No,No,No,NA,None,1000,250,White,Gray,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,facility,None,None,None,None,Yes,Facility Decor,No,No lighting,No,For sale,1.0.0,Yes,FtrSurveillance,NA,1165,urRi7eEm3v22KrCWK
tapestry,,Geometric pattern,NA,NA,NA,No,No,No,NA,None,880,220,Red,Aqua,NA,NA,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrTapestry_Remake_0_0,0_0,704,oP8Ynvx6KWsa7QJkd
tapestry,,Animal,NA,NA,NA,No,No,No,NA,None,880,220,Green,White,NA,NA,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrTapestry_Remake_1_0,1_0,704,Az7R4zy8CYeydLk3F
tapestry,,Floral,NA,NA,NA,No,No,No,NA,None,880,220,Red,Green,NA,NA,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrTapestry_Remake_2_0,2_0,704,hYyk8eWRwTb8d8mem
tapestry,,Fairy tale,NA,NA,NA,No,No,No,NA,None,880,220,White,Red,NA,NA,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrTapestry_Remake_3_0,3_0,704,6dg6HvJQTkSxisZbc
tapestry,,Bird,NA,NA,NA,No,No,No,NA,None,880,220,White,Brown,NA,NA,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrTapestry_Remake_4_0,4_0,704,cmNxBeH3P2yp7ha5n
tapestry,,Snow,NA,NA,NA,No,No,No,NA,None,880,220,Blue,Aqua,NA,NA,1x1.5,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrTapestry_Remake_5_0,5_0,704,6P9ZoAiqcWY9tgPFA
throwback wall clock,,Yellow,NA,NA,NA,No,No,No,NA,None,4200,1050,Yellow,Red,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_0_0,0_0,4756,AiwZ3CvnwHZMsRB4i
throwback wall clock,,Red,NA,NA,NA,No,No,No,NA,None,4200,1050,Red,Blue,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_1_0,1_0,4756,bQCYRWLLMbh8YHtea
throwback wall clock,,Green,NA,NA,NA,No,No,No,NA,None,4200,1050,Green,Yellow,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_2_0,2_0,4756,addfsHMh4AkZyDHt3
throwback wall clock,,Blue,NA,NA,NA,No,No,No,NA,None,4200,1050,Blue,Green,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_3_0,3_0,4756,85RJkcyHQGMSjdsy9
throwback wall clock,,White,NA,NA,NA,No,No,No,NA,None,4200,1050,White,Pink,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_4_0,4_0,4756,qEpcZ9oBoiAw3EDq7
throwback wall clock,,Gray,NA,NA,NA,No,No,No,NA,None,4200,1050,Gray,White,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_5_0,5_0,4756,rTnqWQSDiNczT9yD2
throwback wall clock,,Purple,NA,NA,NA,No,No,No,NA,None,4200,1050,Purple,Black,NA,NA,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,child's room,None,throwback,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrBoyClockWall_Remake_6_0,6_0,4756,dxhqG6r56zdgygyyy
timber doorplate,,Natural wood,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Beige,Pink,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_0_0,0_0,5718,xSTWiQQuQaWSPAWhw
timber doorplate,,Brown,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Brown,Pink,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_1_0,1_0,5718,JHoGXrgM7rvYFqL8s
timber doorplate,,Dark brown,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Brown,Red,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_2_0,2_0,5718,ogAe7ygCJg7vsHw4N
timber doorplate,,Light brown,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Beige,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_3_0,3_0,5718,fHy32wAnvSveQ6Mvz
timber doorplate,,Ash brown,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Beige,Red,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_4_0,4_0,5718,is4myc9ejizyvBdXG
timber doorplate,,Black,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Black,White,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_5_0,5_0,5718,JgBMZad8QgY8phvN3
timber doorplate,,Blue,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Blue,Blue,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_6_0,6_0,5718,CLH2rjPPNSPSCFwpL
timber doorplate,,Pink,Color,NA,NA,Yes,Yes,No,1,Normal,NFS,400,Red,Pink,NA,NA,1x1,Crafting,,NA,NA,103,living room,child's room,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentLog_Remake_7_0,7_0,5718,8kdjvkRri2ZDfPLEK
Toy Day stockings,,NA,NA,NA,NA,No,No,No,NA,None,NFS,500,Red,Green,NA,NA,2x1,Jingle,,Toy Day,Yes,351,child's room,fancy,festive,None,None,Yes,Seasonal decor,No,No lighting,No,Not for sale,1.6.0,Yes,FtrCrsSocksWall,NA,13248,MCjdZTzJxdLWhKGBd
tree branch wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,100,Brown,Brown,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathBranch,NA,4727,MzEzA66kgsfBmR4bx
tree's bounty mobile,,Brown,Nut color,NA,NA,Yes,Yes,No,3,Normal,NFS,2030,Brown,Orange,NA,NA,1x1.5,Crafting,,acorns and pine cones,Yes,201,fancy,None,tree's bounty or leaves,None,None,Yes,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrNutMobile_Remake_0_0,0_0,6075,vu6CcKwJn9TrkHWW3
tree's bounty mobile,,White,Nut color,NA,NA,Yes,Yes,No,3,Normal,NFS,2030,White,Yellow,NA,NA,1x1.5,Crafting,,acorns and pine cones,Yes,201,fancy,None,tree's bounty or leaves,None,None,Yes,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrNutMobile_Remake_1_0,1_0,6075,WXmHeyjdtmJraCWii
tulip wreath,,NA,NA,NA,NA,Yes,No,No,NA,None,NFS,720,Red,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathTulip,NA,5670,eotzEuDmC8kRwpXNG
ventilation fan,,White,NA,NA,NA,No,No,No,NA,None,1200,300,White,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrExtractorfan_Remake_0_0,0_0,957,uAzwtaK3oXttabv9y
ventilation fan,,Pink,NA,NA,NA,No,No,No,NA,None,1200,300,Pink,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrExtractorfan_Remake_1_0,1_0,957,Nw85EvzakQx7H6vBi
ventilation fan,,Blue,NA,NA,NA,No,No,No,NA,None,1200,300,Blue,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrExtractorfan_Remake_2_0,2_0,957,FQ5eN33cNYBzyYyq8
ventilation fan,,Green,NA,NA,NA,No,No,No,NA,None,1200,300,Green,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrExtractorfan_Remake_3_0,3_0,957,SEBNjom2QignvDcQF
ventilation fan,,Orange,NA,NA,NA,No,No,No,NA,None,1200,300,Orange,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,kitchen,shop,None,None,None,Yes,Kitchen Things,No,No lighting,No,For sale,1.0.0,Yes,FtrExtractorfan_Remake_4_0,4_0,957,RHXeNvPrCFvHhjcCz
wall clock,,Silver,NA,NA,NA,No,No,No,NA,None,690,172,Gray,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrOfficeClock_Remake_0_0,0_0,1744,TQ8MPfBmYSebj3EL3
wall clock,,White,NA,NA,NA,No,No,No,NA,None,690,172,White,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrOfficeClock_Remake_1_0,1_0,1744,be77bPev8uwaRmbtj
wall clock,,Black,NA,NA,NA,No,No,No,NA,None,690,172,Black,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrOfficeClock_Remake_2_0,2_0,1744,sxj4oJ5G79Cdo4w9y
wall clock,,Red,NA,NA,NA,No,No,No,NA,None,690,172,Red,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrOfficeClock_Remake_3_0,3_0,1744,KdYCwCyLeiQJhSCBB
wall clock,,Blue,NA,NA,NA,No,No,No,NA,None,690,172,Blue,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,office,school,None,None,Clock,Yes,Clock,No,No lighting,No,For sale,1.0.0,Yes,FtrOfficeClock_Remake_4_0,4_0,1744,GqeBRLqaZwNo8ergj
wall fan,,Green,NA,NA,NA,No,No,No,NA,None,1400,350,Green,Green,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_0_0,0_0,3431,hdxNaRA8eGDTMLqjo
wall fan,,Blue,NA,NA,NA,No,No,No,NA,None,1400,350,Aqua,White,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_1_0,1_0,3431,T7Tyu4iDj5F8oov6B
wall fan,,Red,NA,NA,NA,No,No,No,NA,None,1400,350,Red,Red,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_2_0,2_0,3431,3Ap6EN9eNubJ6k7W8
wall fan,,Yellow,NA,NA,NA,No,No,No,NA,None,1400,350,Yellow,Yellow,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_3_0,3_0,3431,qEBPhPKMCaG68bEkr
wall fan,,White,NA,NA,NA,No,No,No,NA,None,1400,350,White,White,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_4_0,4_0,3431,6R9tXNSiaqiK2DScx
wall fan,,Black,NA,NA,NA,No,No,No,NA,None,1400,350,Black,Brown,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_5_0,5_0,3431,TJB4W8FcWSNvwd7YN
wall fan,,Silver,NA,NA,NA,No,No,No,NA,None,1400,350,Gray,Gray,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_6_0,6_0,3431,F28hAbHh3u9G7iSj2
wall fan,,Brown,NA,NA,NA,No,No,No,NA,None,1400,350,Brown,Brown,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",Summer shopping,No,151,office,school,None,None,AC,Yes,Air Conditioning,No,No lighting,No,For sale,1.0.0,Yes,FtrFanRetroWall_Remake_7_0,7_0,3431,nPCDhRRbHGTkqJjz9
wall-mounted candle,,Gold,NA,NA,NA,No,No,No,NA,None,800,200,Yellow,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_0_0,0_0,5165,TeDcQnwSPdBJH3W5w
wall-mounted candle,,Silver,NA,NA,NA,No,No,No,NA,None,800,200,Gray,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_1_0,1_0,5165,zqHDbqxTbYQFNpzdH
wall-mounted candle,,Copper,NA,NA,NA,No,No,No,NA,None,800,200,Brown,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_2_0,2_0,5165,6ayNvsZxqe56degFA
wall-mounted candle,,Black,NA,NA,NA,No,No,No,NA,None,800,200,Black,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_3_0,3_0,5165,wZgNHhr67uyENxXXY
wall-mounted candle,,White,NA,NA,NA,No,No,No,NA,None,800,200,White,White,NA,NA,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,horror,None,None,None,Lighting,Yes,Lamp,No,Candle,No,For sale,1.0.0,Yes,FtrCandleWall_Remake_4_0,4_0,5165,3o6WMvdTp9FG5rNoA
wall-mounted phone,,White,NA,NA,NA,No,No,No,NA,None,1300,325,White,White,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_0_0,0_0,3987,jtXASWPrz7No5cGzg
wall-mounted phone,,Black,NA,NA,NA,No,No,No,NA,None,1300,325,Black,Black,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_1_0,1_0,3987,Q6qsJBzpFqbPW5pcf
wall-mounted phone,,Silver,NA,NA,NA,No,No,No,NA,None,1300,325,Gray,Gray,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_2_0,2_0,3987,FZbpZjuSRShoepwwJ
wall-mounted phone,,Gray,NA,NA,NA,No,No,No,NA,None,1300,325,Brown,Brown,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_3_0,3_0,3987,q92g8KiQ9oNjLkhfG
wall-mounted phone,,Red,NA,NA,NA,No,No,No,NA,None,1300,325,Red,Red,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_4_0,4_0,3987,vuF3x3z54xiFGzrFP
wall-mounted phone,,Blue,NA,NA,NA,No,No,No,NA,None,1300,325,Blue,Blue,NA,NA,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,None,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrPhoneWall_Remake_5_0,5_0,3987,ZzgTQ5GReMwLsTDNG
wall-mounted tool board,,White,NA,NA,NA,No,No,No,NA,None,1500,375,White,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,workshop,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_0_0,0_0,8417,o2FMLgn53Z9Fg7fJq
wall-mounted tool board,,Camel,NA,NA,NA,No,No,No,NA,None,1500,375,Brown,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,workshop,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_1_0,1_0,8417,ikaTikFgibQJQoR7B
wall-mounted tool board,,Yellow,NA,NA,NA,No,No,No,NA,None,1500,375,Yellow,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,workshop,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_2_0,2_0,8417,xcBQagMHuivCh6cXg
wall-mounted tool board,,Red,NA,NA,NA,No,No,No,NA,None,1500,375,Red,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,workshop,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_3_0,3_0,8417,EZaaWiNnWDGuTLXW7
wall-mounted tool board,,Blue,NA,NA,NA,No,No,No,NA,None,1500,375,Blue,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,workshop,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_4_0,4_0,8417,28sbNapNucHSdNf4W
wall-mounted tool board,,Black,NA,NA,NA,No,No,No,NA,None,1500,375,Black,Colorful,NA,NA,2x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,workshop,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,Yes,FtrToolhanger_Remake_5_0,5_0,8417,e8uRj7TvjkQzoMRju
